2016-10-04,2054.860107
2016-10-05,2053
2016-10-06,2065.300049
2016-10-07,2053.800049
2016-10-10,2056.820068
2016-10-11,2031.930054
2016-10-12,2033.72998
2016-10-13,2015.439941
2016-10-14,2022.660034
2016-10-17,2027.609985
2016-10-18,2040.430054
2016-10-19,2040.939941
2016-10-20,2040.599976
2016-10-21,2033
2016-10-24,2047.73999
2016-10-25,2037.170044
2016-10-26,2013.890015
2016-10-27,2024.119995
2016-10-28,2019.420044
2016-10-31,2008.189941
2016-11-01,2007.390015
2016-11-02,1978.939941
2016-11-03,1983.800049
2016-11-04,1982.02002
2016-11-07,1997.579956
2016-11-08,2003.380005
2016-11-09,1958.380005
2016-11-10,2002.599976
2016-11-11,1984.430054
