Date,Open,High,Low,Close,Volume,Adj Close
2016-06-02,1983.859985,1988.00,1978.819946,1985.109985,474200,1985.109985
2016-06-01,1976.869995,1986.76001,1975.819946,1982.719971,502300,1982.719971
2016-05-31,1962.469971,1984.180054,1958.160034,1983.400024,657000,1983.400024
2016-05-30,1969.719971,1970.540039,1955.48999,1967.130005,550500,1967.130005
2016-05-27,1962.329956,1971.27002,1959.75,1969.170044,523500,1969.170044
2016-05-26,1965.810059,1967.449951,1955.969971,1957.060059,558300,1957.060059
2016-05-25,1953.630005,1964.910034,1951.170044,1960.51001,656900,1960.51001
2016-05-24,1951.180054,1951.390015,1937.670044,1937.680054,517100,1937.680054
2016-05-23,1954.26001,1956.77002,1940.439941,1955.25,399500,1955.25
2016-05-20,1943.839966,1951.50,1940.359985,1947.670044,388100,1947.670044
2016-05-19,1953.910034,1954.290039,1942.47998,1946.780029,505900,1946.780029
2016-05-18,1962.780029,1964.339966,1945.560059,1956.72998,696300,1956.72998
2016-05-17,1973.859985,1975.099976,1962.569946,1968.060059,597600,1968.060059
2016-05-16,1961.910034,1970.530029,1961.319946,1967.910034,526700,1967.910034
2016-05-13,1979.969971,1980.449951,1962.77002,1966.98999,509100,1966.98999
2016-05-12,1973.280029,1981.48999,1970.540039,1977.48999,462900,1977.48999
2016-05-11,1989.170044,1989.170044,1970.47998,1980.099976,398500,1980.099976
2016-05-10,1965.859985,1982.50,1964.900024,1982.50,369100,1982.50
2016-05-09,1974.52002,1976.140015,1962.920044,1967.810059,342200,1967.810059
2016-05-04,1978.23999,1982.380005,1969.219971,1976.709961,352700,1976.709961
2016-05-03,1988.339966,1989.410034,1979.660034,1986.410034,310500,1986.410034
2016-05-02,1991.839966,1991.839966,1977.030029,1978.150024,328200,1978.150024
2016-04-29,1998.680054,1999.339966,1983.300049,1994.150024,401100,1994.150024
2016-04-28,2020.829956,2022.98999,1998.599976,2000.930054,341100,2000.930054
2016-04-27,2019.310059,2019.859985,2012.75,2015.400024,412800,2015.400024
2016-04-26,2013.26001,2021.589966,2011.849976,2019.630005,509300,2019.630005
2016-04-25,2016.050049,2016.650024,2007.180054,2014.550049,397700,2014.550049
2016-04-22,2014.930054,2017.900024,2010.939941,2015.48999,480500,2015.48999
2016-04-21,2014.599976,2022.099976,2009.449951,2022.099976,392100,2022.099976
2016-04-20,2017.050049,2023.77002,2005.819946,2005.829956,424000,2005.829956
2016-04-19,2015.099976,2020.290039,2007.680054,2011.359985,401200,2011.359985
2016-04-18,2001.349976,2009.550049,1998.48999,2009.099976,339200,2009.099976
2016-04-15,2013.380005,2016.949951,2008.680054,2014.709961,317700,2014.709961
2016-04-14,2004.150024,2016.030029,2000.829956,2015.930054,473500,2015.930054
2016-04-12,1970.50,1981.72998,1968.50,1981.319946,387300,1981.319946
2016-04-11,1972.25,1973.900024,1963.209961,1970.369995,379500,1970.369995
2016-04-08,1961.290039,1972.119995,1954.109985,1972.050049,400600,1972.050049
2016-04-07,1978.75,1980.430054,1964.98999,1973.890015,434100,1973.890015
2016-04-06,1963.170044,1975.089966,1961.51001,1971.319946,358000,1971.319946
2016-04-05,1972.380005,1973.170044,1959.26001,1962.73999,368200,1962.73999
2016-04-04,1974.72998,1979.030029,1969.349976,1978.969971,363300,1978.969971
2016-04-01,1994.77002,1994.77002,1970.170044,1973.569946,392300,1973.569946
2016-03-31,2005.719971,2007.430054,1986.73999,1995.849976,335100,1995.849976
2016-03-30,2005.23999,2009.099976,1998.51001,2002.140015,368300,2002.140015
2016-03-29,1986.930054,1997.329956,1984.069946,1994.910034,385500,1994.910034
2016-03-28,1984.930054,1992.459961,1981.369995,1982.540039,410500,1982.540039
2016-03-25,1991.060059,1991.060059,1981.530029,1983.810059,000,1983.810059
2016-03-24,1988.459961,1992.76001,1981.170044,1985.969971,341200,1985.969971
2016-03-23,1996.469971,2001.670044,1989.839966,1995.119995,367600,1995.119995
2016-03-22,1993.369995,1997.76001,1986.869995,1996.810059,383800,1996.810059
2016-03-21,1999.25,2003.119995,1982.699951,1989.76001,323300,1989.76001
2016-03-18,1996.310059,1996.310059,1986.040039,1992.119995,385800,1992.119995
2016-03-17,1984.689941,2000.300049,1984.329956,1987.98999,291600,1987.98999
2016-03-16,1971.579956,1982.079956,1969.660034,1974.900024,294500,1974.900024
2016-03-15,1975.609985,1979.459961,1966.439941,1969.969971,264600,1969.969971
2016-03-14,1985.73999,1985.900024,1970.560059,1972.27002,357100,1972.27002
2016-03-11,1968.300049,1975.869995,1966.650024,1971.410034,303400,1971.410034
2016-03-10,1958.869995,1976.189941,1955.670044,1969.329956,352300,1969.329956
2016-03-09,1940.550049,1952.949951,1938.319946,1952.949951,355400,1952.949951
2016-03-08,1958.939941,1958.939941,1935.550049,1946.119995,358700,1946.119995
2016-03-07,1961.26001,1963.430054,1955.969971,1957.869995,344600,1957.869995
2016-03-04,1956.01001,1958.459961,1949.469971,1955.630005,316400,1955.630005
2016-03-03,1957.829956,1958.170044,1946.569946,1958.170044,421000,1958.170044
2016-03-02,1944.27002,1949.939941,1942.23999,1947.420044,323400,1947.420044
2016-02-29,1921.76001,1927.050049,1916.660034,1916.660034,275100,1916.660034
2016-02-26,1927.099976,1927.800049,1917.069946,1920.160034,280200,1920.160034
2016-02-25,1919.079956,1928.48999,1906.98999,1918.569946,305800,1918.569946
2016-02-24,1908.709961,1918.630005,1906.189941,1912.530029,281600,1912.530029
2016-02-23,1928.849976,1929.530029,1909.790039,1914.219971,326800,1914.219971
2016-02-22,1911.560059,1921.140015,1905.849976,1916.359985,267900,1916.359985
2016-02-19,1904.50,1916.23999,1902.23999,1916.23999,312200,1916.23999
2016-02-18,1909.400024,1910.119995,1898.48999,1908.839966,332600,1908.839966
2016-02-17,1889.410034,1897.369995,1881.030029,1883.939941,344600,1883.939941
2016-02-16,1870.099976,1892.150024,1868.109985,1888.300049,388300,1888.300049
2016-02-15,1857.329956,1864.619995,1847.599976,1862.199951,284600,1862.199951
2016-02-12,1850.670044,1857.119995,1817.969971,1835.280029,470500,1835.280029
2016-02-11,1872.680054,1877.77002,1858.900024,1861.540039,386400,1861.540039
2016-02-05,1914.550049,1921.76001,1910.310059,1917.790039,305800,1917.790039
2016-02-04,1900.47998,1917.089966,1897.180054,1916.26001,365800,1916.26001
2016-02-03,1893.829956,1894.719971,1882.75,1890.670044,408600,1890.670044
2016-02-02,1914.959961,1920.02002,1906.060059,1906.599976,412300,1906.599976
2016-02-01,1919.619995,1926.109985,1912.849976,1924.819946,440300,1924.819946
2016-01-29,1905.01001,1912.069946,1888.47998,1912.060059,386600,1912.060059
2016-01-28,1885.380005,1907.560059,1877.780029,1906.939941,354300,1906.939941
2016-01-27,1888.069946,1902.030029,1883.390015,1897.869995,348900,1897.869995
2016-01-26,1881.869995,1884.130005,1862.97998,1871.689941,298800,1871.689941
2016-01-25,1890.150024,1901.219971,1882.73999,1893.430054,315300,1893.430054
2016-01-22,1860.300049,1879.430054,1859.540039,1879.430054,408500,1879.430054
2016-01-21,1848.099976,1860.02002,1838.040039,1840.530029,433700,1840.530029
2016-01-20,1885.359985,1885.359985,1830.060059,1845.449951,407300,1845.449951
2016-01-19,1879.800049,1889.900024,1866.76001,1889.640015,335300,1889.640015
2016-01-18,1856.030029,1882.209961,1854.550049,1878.449951,276900,1878.449951
2016-01-15,1915.829956,1918.300049,1873.349976,1878.869995,312400,1878.869995
2016-01-14,1893.180054,1900.47998,1882.02002,1900.01001,311000,1900.01001
2016-01-13,1904.329956,1921.00,1902.48999,1916.280029,265200,1916.280029
2016-01-12,1907.609985,1910.589966,1888.939941,1890.859985,295100,1890.859985
2016-01-11,1897.180054,1907.430054,1892.689941,1894.839966,328800,1894.839966
2016-01-08,1889.420044,1918.25,1883.819946,1917.619995,430200,1917.619995
2016-01-07,1915.709961,1926.410034,1901.23999,1904.329956,393000,1904.329956
2016-01-06,1934.25,1934.25,1911.609985,1925.430054,594600,1925.430054
2016-01-05,1911.930054,1937.569946,1911.930054,1930.530029,446500,1930.530029
2016-01-04,1954.469971,1954.52002,1918.76001,1918.76001,359000,1918.76001
2015-12-30,1973.030029,1974.670044,1958.780029,1961.310059,304500,1961.310059
2015-12-29,1956.48999,1968.569946,1946.209961,1966.310059,401400,1966.310059
2015-12-28,1990.589966,1991.189941,1964.060059,1964.060059,396600,1964.060059
2015-12-24,2009.339966,2009.98999,1990.650024,1990.650024,504600,1990.650024
2015-12-23,1994.199951,2007.420044,1989.300049,1999.219971,502400,1999.219971
2015-12-22,1984.369995,1992.719971,1971.319946,1992.560059,577200,1992.560059
2015-12-21,1974.26001,1986.660034,1968.140015,1981.189941,539600,1981.189941
2015-12-18,1960.319946,1981.420044,1958.119995,1975.319946,677700,1975.319946
2015-12-17,1984.060059,1987.829956,1967.640015,1977.959961,379600,1977.959961
2015-12-16,1950.150024,1975.630005,1950.050049,1969.400024,475100,1969.400024
2015-12-15,1935.819946,1938.040039,1925.75,1932.969971,434700,1932.969971
2015-12-14,1926.359985,1930.400024,1919.219971,1927.819946,439700,1927.819946
2015-12-11,1952.819946,1961.00,1943.670044,1948.619995,380700,1948.619995
2015-12-10,1947.209961,1956.839966,1940.400024,1952.069946,377800,1952.069946
2015-12-09,1951.390015,1956.699951,1944.780029,1948.23999,378100,1948.23999
2015-12-08,1964.219971,1971.069946,1948.430054,1949.040039,406200,1949.040039
2015-12-07,1987.619995,1988.040039,1963.660034,1963.670044,382100,1963.670044
2015-12-04,1972.160034,1983.02002,1970.47998,1974.400024,379500,1974.400024
2015-12-03,2000.199951,2000.199951,1981.589966,1994.069946,365900,1994.069946
2015-12-02,2026.079956,2026.189941,2009.290039,2009.290039,631300,2009.290039
2015-12-01,2001.51001,2026.329956,2001.51001,2023.930054,573300,2023.930054
2015-11-30,2022.380005,2022.380005,1987.119995,1991.969971,452900,1991.969971
2015-11-27,2038.709961,2038.719971,2026.400024,2028.98999,482000,2028.98999
2015-11-26,2014.880005,2033.180054,2014.880005,2030.680054,454500,2030.680054
2015-11-25,2018.23999,2018.930054,2007.910034,2009.420044,391600,2009.420044
2015-11-24,2004.290039,2019.949951,2003.060059,2016.290039,417000,2016.290039
2015-11-23,1995.920044,2008.339966,1992.859985,2003.699951,383200,2003.699951
2015-11-20,1988.959961,1993.969971,1985.930054,1989.859985,413700,1989.859985
2015-11-19,1976.939941,1988.920044,1972.849976,1988.910034,422500,1988.910034
2015-11-18,1967.25,1973.160034,1961.430054,1962.880005,541900,1962.880005
2015-11-17,1967.359985,1974.079956,1959.219971,1963.579956,417600,1963.579956
2015-11-16,1945.680054,1956.089966,1942.849976,1943.02002,433400,1943.02002
2015-11-13,1975.969971,1981.27002,1969.709961,1973.290039,342300,1973.290039
2015-11-12,1997.319946,1998.660034,1991.280029,1993.359985,389400,1993.359985
2015-11-11,1993.810059,2001.72998,1983.140015,1997.27002,286600,1997.27002
2015-11-10,2015.449951,2015.449951,1988.540039,1996.589966,417500,1996.589966
2015-11-09,2038.589966,2038.589966,2022.52002,2025.699951,435400,2025.699951
2015-11-06,2048.169922,2055.139893,2038.459961,2041.069946,465000,2041.069946
2015-11-05,2049.300049,2050.439941,2039.930054,2049.409912,349100,2049.409912
2015-11-04,2053.51001,2056.120117,2042.380005,2052.77002,545100,2052.77002
2015-11-03,2042.599976,2053.23999,2040.75,2048.399902,591700,2048.399902
2015-11-02,2033.150024,2036.050049,2028.199951,2035.23999,366400,2035.23999
2015-10-30,2034.780029,2038.560059,2027.800049,2029.469971,380700,2029.469971
2015-10-29,2050.969971,2064.719971,2032.560059,2034.160034,481300,2034.160034
2015-10-28,2045.670044,2045.670044,2032.390015,2042.51001,402200,2042.51001
2015-10-27,2043.52002,2045.810059,2036.219971,2044.650024,449200,2044.650024
2015-10-26,2049.409912,2049.600098,2039.969971,2048.080078,459900,2048.080078
2015-10-23,2043.670044,2054.820068,2036.920044,2040.400024,649000,2040.400024
2015-10-22,2040.430054,2042.569946,2019.530029,2023.00,695800,2023.00
2015-10-21,2039.25,2053.949951,2035.589966,2042.97998,668900,2042.97998
2015-10-20,2031.50,2040.23999,2026.670044,2039.359985,958100,2039.359985
2015-10-19,2032.359985,2036.300049,2022.25,2030.27002,726800,2030.27002
2015-10-16,2037.97998,2038.060059,2025.189941,2030.26001,550800,2030.26001
2015-10-15,2008.290039,2035.800049,2007.459961,2033.27002,498900,2033.27002
2015-10-14,2014.469971,2016.140015,2002.630005,2009.550049,644800,2009.550049
2015-10-13,2021.199951,2024.50,2010.160034,2019.050049,605000,2019.050049
2015-10-12,2022.329956,2030.920044,2015.430054,2021.630005,635100,2021.630005
2015-10-08,2016.359985,2020.189941,1998.660034,2019.530029,701000,2019.530029
2015-10-07,1995.869995,2006.23999,1994.550049,2005.839966,761700,2005.839966
2015-10-06,1996.290039,1998.02002,1985.170044,1990.650024,661600,1990.650024
2015-10-05,1981.599976,1994.650024,1975.550049,1978.25,545600,1978.25
2015-10-02,1979.410034,1985.569946,1969.680054,1969.680054,1031000,1969.680054
2015-10-01,1963.550049,1986.01001,1958.630005,1979.319946,679000,1979.319946
2015-09-30,1915.459961,1962.839966,1915.040039,1962.810059,547000,1962.810059
2015-09-25,1948.300049,1951.939941,1932.48999,1942.849976,796600,1942.849976
2015-09-24,1956.939941,1958.72998,1944.310059,1947.099976,921300,1947.099976
2015-09-23,1960.329956,1968.160034,1944.51001,1944.640015,857000,1944.640015
2015-09-22,1973.540039,1983.98999,1966.050049,1982.060059,696400,1982.060059
2015-09-21,1973.23999,1980.800049,1960.109985,1964.680054,376400,1964.680054
2015-09-18,1978.390015,1996.469971,1964.119995,1995.949951,523800,1995.949951
2015-09-17,1989.069946,1989.069946,1972.930054,1976.48999,510200,1976.48999
2015-09-16,1949.48999,1978.680054,1949.150024,1975.449951,584800,1975.449951
2015-09-15,1930.439941,1938.900024,1927.619995,1937.560059,390800,1937.560059
2015-09-14,1947.650024,1948.02002,1921.449951,1931.459961,362900,1931.459961
2015-09-11,1942.880005,1951.26001,1939.72998,1941.369995,503000,1941.369995
2015-09-10,1918.420044,1962.109985,1915.439941,1962.109985,460300,1962.109985
2015-09-09,1903.280029,1934.199951,1902.930054,1934.199951,516200,1934.199951
2015-09-08,1889.140015,1894.560059,1868.47998,1878.680054,391900,1878.680054
2015-09-07,1883.359985,1895.98999,1870.589966,1883.219971,288200,1883.219971
2015-09-04,1921.810059,1923.060059,1879.939941,1886.040039,361100,1886.040039
2015-09-03,1929.780029,1931.189941,1911.170044,1915.530029,297300,1915.530029
2015-09-02,1886.140015,1920.619995,1883.50,1915.219971,342000,1915.219971
2015-09-01,1934.439941,1939.670044,1914.219971,1914.22998,324500,1914.22998
2015-08-31,1934.119995,1941.48999,1925.52002,1941.48999,350900,1941.48999
2015-08-28,1932.390015,1938.609985,1927.390015,1937.670044,446800,1937.670044
2015-08-27,1912.420044,1920.390015,1898.97998,1908.00,482700,1908.00
2015-08-26,1843.699951,1895.449951,1835.579956,1894.089966,453400,1894.089966
2015-08-25,1840.939941,1864.300049,1806.790039,1846.630005,451600,1846.630005
2015-08-24,1860.030029,1872.859985,1800.75,1829.810059,415200,1829.810059
2015-08-21,1862.790039,1886.48999,1856.910034,1876.069946,512300,1876.069946
2015-08-20,1929.430054,1933.790039,1912.550049,1914.550049,397500,1914.550049
2015-08-19,1954.560059,1959.51001,1915.910034,1939.380005,506800,1939.380005
2015-08-18,1977.609985,1979.329956,1954.349976,1956.26001,472800,1956.26001
2015-08-17,1991.050049,1991.050049,1968.439941,1968.52002,561600,1968.52002
2015-08-13,1975.469971,1990.699951,1966.02002,1983.459961,376600,1983.459961
2015-08-12,1980.040039,1989.099976,1948.910034,1975.469971,524300,1975.469971
2015-08-11,2020.150024,2021.810059,1986.459961,1986.650024,366400,1986.650024
2015-08-10,2008.439941,2008.550049,1993.959961,2003.170044,308300,2003.170044
2015-08-07,2009.390015,2012.900024,2001.130005,2010.22998,334600,2010.22998
2015-08-06,2037.26001,2038.410034,2011.599976,2013.290039,340500,2013.290039
2015-08-05,2027.219971,2035.25,2022.97998,2029.76001,319200,2029.76001
2015-08-04,2007.75,2027.98999,2007.660034,2027.98999,388800,2027.98999
2015-08-03,2026.25,2026.25,2005.209961,2008.48999,358700,2008.48999
2015-07-31,2026.97998,2030.160034,2004.699951,2030.160034,448200,2030.160034
2015-07-30,2040.23999,2044.930054,2019.030029,2019.030029,509300,2019.030029
2015-07-29,2053.620117,2055.949951,2037.619995,2037.619995,520600,2037.619995
2015-07-28,2026.329956,2045.550049,2015.910034,2039.099976,498500,2039.099976
2015-07-27,2034.819946,2048.149902,2032.439941,2038.810059,543200,2038.810059
2015-07-24,2060.659912,2060.659912,2040.300049,2045.959961,611900,2045.959961
2015-07-23,2068.929932,2069.199951,2053.52002,2065.070068,739800,2065.070068
2015-07-22,2071.060059,2075.939941,2059.449951,2064.72998,1160800,2064.72998
2015-07-21,2082.179932,2088.23999,2069.209961,2083.620117,727400,2083.620117
2015-07-20,2077.090088,2081.429932,2068.189941,2073.310059,870700,2073.310059
2015-07-17,2101.219971,2101.219971,2068.360107,2076.790039,819200,2076.790039
2015-07-16,2073.290039,2088.330078,2071.02002,2087.889893,697900,2087.889893
2015-07-15,2068.379883,2079.899902,2060.659912,2072.909912,619100,2072.909912
2015-07-14,2070.439941,2070.439941,2052.209961,2059.22998,503100,2059.22998
2015-07-13,2033.25,2063.280029,2030.209961,2061.52002,426300,2061.52002
