Date,Open,High,Low,Close,Volume,Adj Close
2004-09-06,435000,436500,428500,433500,473600,408772.27
2004-09-07,434000,437000,432000,434000,264400,409243.74
2004-09-08,434000,440000,433500,433500,345300,408772.27
2004-09-09,433500,440000,431000,439000,642000,413958.53
2004-09-10,442000,459500,438000,457500,875700,431403.26
2004-09-13,463500,475000,462000,475000,793300,447905.02
2004-09-14,487000,488000,481000,483500,811200,455920.16
2004-09-15,477500,485000,477000,478000,497300,450733.89
2004-09-16,471000,486000,469000,480000,587600,452619.81
2004-09-17,480000,482000,468500,469500,688900,442718.75
2004-09-20,468500,476500,467000,469000,469600,442247.27
2004-09-21,473000,474500,469000,474000,354300,446962.06
2004-09-22,475000,479000,462500,462500,392700,436118.05
2004-09-23,458000,460000,454500,460000,475100,433760.65
2004-09-24,456000,461500,454000,459000,346400,432817.69
2004-09-27,459000,459000,459000,459000,0,432817.69
2004-09-28,459000,459000,459000,459000,0,432817.69
2004-09-29,459000,459000,459000,459000,0,432817.69
